# YYYYMMDD = Datum (YYYY=jaar MM=maand DD=dag), ,,
# RH       = Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm), ,,
# EV24     = Referentiegewasverdamping (Makkink) (in 0.1 mm), ,,
# ,,,
# STN,YYYYMMDD,   RH, EV24
  260,19500101,    0,     
  260,19500102,   85,     
  260,19500103,    2,     
  260,19500104,   52,     
  260,19500105,   25,     
  260,19500106,   66,     
  260,19500107,   11,     
  260,19500108,    0,     
  260,19500109,    0,     
  260,19500110,    3,     
  260,19500111,    2,     
  260,19500112,    9,     
  260,19500113,    2,     
  260,19500114,    1,     
  260,19500115,   19,     
  260,19500116,    2,     
  260,19500117,   43,     
  260,19500118,    4,     
  260,19500119,    0,     
  260,19500120,    0,     
  260,19500121,    0,     
  260,19500122,    3,     
  260,19500123,    0,     
  260,19500124,    0,     
  260,19500125,    0,     
  260,19500126,    0,     
  260,19500127,   26,     
  260,19500128,    0,     
  260,19500129,    0,     
  260,19500130,    0,     
  260,19500131,   78,     
  260,19500201,   33,     
  260,19500202,   67,     
  260,19500203,   21,     
  260,19500204,   40,     
  260,19500205,   34,     
  260,19500206,   27,     
  260,19500207,    0,     
  260,19500208,   39,     
  260,19500209,   17,     
  260,19500210,  159,     
  260,19500211,    3,     
  260,19500212,   51,     
  260,19500213,  281,     
  260,19500214,   38,     
  260,19500215,   24,     
  260,19500216,    0,     
  260,19500217,    0,     
  260,19500218,    0,     
  260,19500219,    0,     
  260,19500220,  121,     
  260,19500221,   19,     
  260,19500222,    0,     
  260,19500223,    0,     
  260,19500224,   82,     
  260,19500225,   34,     
  260,19500226,   11,     
  260,19500227,    0,     
  260,19500228,    0,     
  260,19500301,    1,     
  260,19500302,    1,     
  260,19500303,    1,     
  260,19500304,    0,     
  260,19500305,    0,     
  260,19500306,    0,     
  260,19500307,    1,     
  260,19500308,    2,     
  260,19500309,   30,     
  260,19500310,    5,     
  260,19500311,    1,     
  260,19500312,    3,     
  260,19500313,   11,     
  260,19500314,    0,     
  260,19500315,    9,     
  260,19500316,    0,     
  260,19500317,  124,     
  260,19500318,    0,     
  260,19500319,    0,     
  260,19500320,   35,     
  260,19500321,    5,     
  260,19500322,    1,     
  260,19500323,   54,     
  260,19500324,   33,     
  260,19500325,    0,     
  260,19500326,    0,     
  260,19500327,    0,     
  260,19500328,    0,     
  260,19500329,   17,     
  260,19500330,    5,     
  260,19500331,    5,     
  260,19500401,   10,     
  260,19500402,   13,     
  260,19500403,   27,     
  260,19500404,   18,     
  260,19500405,   27,     
  260,19500406,    0,     
  260,19500407,    0,     
  260,19500408,    0,     
  260,19500409,   25,     
  260,19500410,   94,     
  260,19500411,    2,     
  260,19500412,   94,     
  260,19500413,   22,     
  260,19500414,   62,     
  260,19500415,    1,     
  260,19500416,    0,     
  260,19500417,    0,     
  260,19500418,    0,     
  260,19500419,    5,     
  260,19500420,    0,     
  260,19500421,    0,     
  260,19500422,    0,     
  260,19500423,    8,     
  260,19500424,   77,     
  260,19500425,   92,     
  260,19500426,   94,     
  260,19500427,   42,     
  260,19500428,    9,     
  260,19500429,   26,     
  260,19500430,    8,     
  260,19500501,    0,     
  260,19500502,   12,     
  260,19500503,  118,     
  260,19500504,   12,     
  260,19500505,  137,     
  260,19500506,    2,     
  260,19500507,   59,     
  260,19500508,    5,     
  260,19500509,    0,     
  260,19500510,    0,     
  260,19500511,    0,     
  260,19500512,    0,     
  260,19500513,    0,     
  260,19500514,    0,     
  260,19500515,    0,     
  260,19500516,    0,     
  260,19500517,    0,     
  260,19500518,   68,     
  260,19500519,    0,     
  260,19500520,   51,     
  260,19500521,   55,     
  260,19500522,    5,     
  260,19500523,    0,     
  260,19500524,  110,     
  260,19500525,    1,     
  260,19500526,    0,     
  260,19500527,   42,     
  260,19500528,   30,     
  260,19500529,    0,     
  260,19500530,    0,     
  260,19500531,    0,     
  260,19500601,    0,     
  260,19500602,    0,     
  260,19500603,    0,     
  260,19500604,    0,     
  260,19500605,    0,     
  260,19500606,    0,     
  260,19500607,    0,     
  260,19500608,    0,     
  260,19500609,    0,     
  260,19500610,    0,     
  260,19500611,    0,     
  260,19500612,    0,     
  260,19500613,    0,     
  260,19500614,   58,     
  260,19500615,   23,     
  260,19500616,    0,     
  260,19500617,    0,     
  260,19500618,    6,     
  260,19500619,    0,     
  260,19500620,   48,     
  260,19500621,  117,     
  260,19500622,   89,     
  260,19500623,  202,     
  260,19500624,    0,     
  260,19500625,   62,     
  260,19500626,    3,     
  260,19500627,    0,     
  260,19500628,    0,     
  260,19500629,    0,     
  260,19500630,    0,     
  260,19500701,    0,     
  260,19500702,    0,     
  260,19500703,   31,     
  260,19500704,    0,     
  260,19500705,  176,     
  260,19500706,   17,     
  260,19500707,   11,     
  260,19500708,    0,     
  260,19500709,    4,     
  260,19500710,   95,     
  260,19500711,  140,     
  260,19500712,    0,     
  260,19500713,    0,     
  260,19500714,   64,     
  260,19500715,    0,     
  260,19500716,    8,     
  260,19500717,    8,     
  260,19500718,    1,     
  260,19500719,    2,     
  260,19500720,    0,     
  260,19500721,  147,     
  260,19500722,    0,     
  260,19500723,   67,     
  260,19500724,   45,     
  260,19500725,    5,     
  260,19500726,    0,     
  260,19500727,    0,     
  260,19500728,    0,     
  260,19500729,  119,     
  260,19500730,    0,     
  260,19500731,   10,     
  260,19500801,    9,     
  260,19500802,   63,     
  260,19500803,  342,     
  260,19500804,   47,     
  260,19500805,    0,     
  260,19500806,    0,     
  260,19500807,    0,     
  260,19500808,    0,     
  260,19500809,    0,     
  260,19500810,   74,     
  260,19500811,    0,     
  260,19500812,    0,     
  260,19500813,   79,     
  260,19500814,    1,     
  260,19500815,    0,     
  260,19500816,   40,     
  260,19500817,    1,     
  260,19500818,    6,     
  260,19500819,    0,     
  260,19500820,    0,     
  260,19500821,    2,     
  260,19500822,   15,     
  260,19500823,  186,     
  260,19500824,   68,     
  260,19500825,    1,     
  260,19500826,   56,     
  260,19500827,    0,     
  260,19500828,    1,     
  260,19500829,   81,     
  260,19500830,    1,     
  260,19500831,   52,     
  260,19500901,    0,     
  260,19500902,   60,     
  260,19500903,    0,     
  260,19500904,    9,     
  260,19500905,   27,     
  260,19500906,    0,     
  260,19500907,   41,     
  260,19500908,   23,     
  260,19500909,   39,     
  260,19500910,   32,     
  260,19500911,    0,     
  260,19500912,   10,     
  260,19500913,    0,     
  260,19500914,   28,     
  260,19500915,  202,     
  260,19500916,   17,     
  260,19500917,   21,     
  260,19500918,   29,     
  260,19500919,   11,     
  260,19500920,   77,     
  260,19500921,   57,     
  260,19500922,   61,     
  260,19500923,   35,     
  260,19500924,   82,     
  260,19500925,   84,     
  260,19500926,   40,     
  260,19500927,    0,     
  260,19500928,    3,     
  260,19500929,   37,     
  260,19500930,    7,     
  260,19501001,    1,     
  260,19501002,   64,     
  260,19501003,    4,     
  260,19501004,    0,     
  260,19501005,    1,     
  260,19501006,    1,     
  260,19501007,    1,     
  260,19501008,    5,     
  260,19501009,    0,     
  260,19501010,    8,     
  260,19501011,    6,     
  260,19501012,    0,     
  260,19501013,    0,     
  260,19501014,    0,     
  260,19501015,    1,     
  260,19501016,   21,     
  260,19501017,   92,     
  260,19501018,    1,     
  260,19501019,    0,     
  260,19501020,    0,     
  260,19501021,    0,     
  260,19501022,    0,     
  260,19501023,    0,     
  260,19501024,    0,     
  260,19501025,    1,     
  260,19501026,    1,     
  260,19501027,    0,     
  260,19501028,   22,     
  260,19501029,   30,     
  260,19501030,    3,     
  260,19501031,    0,     
  260,19501101,    0,     
  260,19501102,  109,     
  260,19501103,  257,     
  260,19501104,    5,     
  260,19501105,    1,     
  260,19501106,    2,     
  260,19501107,    7,     
  260,19501108,    2,     
  260,19501109,    6,     
  260,19501110,  217,     
  260,19501111,   15,     
  260,19501112,   41,     
  260,19501113,  132,     
  260,19501114,   72,     
  260,19501115,   76,     
  260,19501116,    7,     
  260,19501117,   18,     
  260,19501118,    2,     
  260,19501119,   40,     
  260,19501120,    2,     
  260,19501121,   71,     
  260,19501122,    6,     
  260,19501123,   53,     
  260,19501124,    7,     
  260,19501125,    7,     
  260,19501126,    1,     
  260,19501127,    1,     
  260,19501128,   83,     
  260,19501129,   66,     
  260,19501130,    0,     
  260,19501201,  200,     
  260,19501202,    2,     
  260,19501203,   18,     
  260,19501204,  102,     
  260,19501205,  103,     
  260,19501206,    2,     
  260,19501207,   50,     
  260,19501208,    0,     
  260,19501209,    2,     
  260,19501210,   47,     
  260,19501211,  141,     
  260,19501212,   64,     
  260,19501213,    4,     
  260,19501214,    0,     
  260,19501215,  103,     
  260,19501216,    5,     
  260,19501217,   19,     
  260,19501218,    0,     
  260,19501219,    0,     
  260,19501220,    1,     
  260,19501221,    2,     
  260,19501222,    4,     
  260,19501223,    0,     
  260,19501224,    1,     
  260,19501225,    0,     
  260,19501226,    0,     
  260,19501227,   13,     
  260,19501228,    0,     
  260,19501229,    1,     
  260,19501230,    0,     
  260,19501231,    7,     
  260,19510101,   32,     
  260,19510102,   35,     
  260,19510103,   15,     
  260,19510104,    8,     
  260,19510105,   37,     
  260,19510106,   95,     
  260,19510107,   23,     
  260,19510108,    3,     
  260,19510109,   41,     
  260,19510110,   15,     
  260,19510111,   92,     
  260,19510112,  191,     
  260,19510113,    0,     
  260,19510114,   42,     
  260,19510115,   16,     
  260,19510116,   12,     
  260,19510117,   45,     
  260,19510118,  186,     
  260,19510119,    9,     
  260,19510120,   24,     
  260,19510121,    2,     
  260,19510122,   16,     
  260,19510123,   13,     
  260,19510124,    3,     
  260,19510125,    0,     
  260,19510126,    0,     
  260,19510127,    0,     
  260,19510128,    2,     
  260,19510129,    0,     
  260,19510130,    0,     
  260,19510131,    1,     
  260,19510201,    1,     
  260,19510202,    0,     
  260,19510203,    0,     
  260,19510204,   13,     
  260,19510205,   11,     
  260,19510206,    0,     
  260,19510207,    0,     
  260,19510208,   10,     
  260,19510209,   51,     
  260,19510210,    0,     
  260,19510211,    1,     
  260,19510212,   15,     
  260,19510213,    1,     
  260,19510214,   46,     
  260,19510215,    6,     
  260,19510216,    0,     
  260,19510217,   19,     
  260,19510218,  118,     
  260,19510219,   77,     
  260,19510220,   43,     
  260,19510221,  126,     
  260,19510222,   25,     
  260,19510223,   42,     
  260,19510224,   14,     
  260,19510225,    2,     
  260,19510226,    1,     
  260,19510227,    0,     
  260,19510228,    0,     
  260,19510301,    0,     
  260,19510302,    0,     
  260,19510303,    1,     
  260,19510304,    0,     
  260,19510305,    0,     
  260,19510306,    0,     
  260,19510307,    0,     
  260,19510308,    0,     
  260,19510309,    0,     
  260,19510310,    0,     
  260,19510311,    1,     
  260,19510312,   43,     
  260,19510313,   22,     
  260,19510314,   15,     
  260,19510315,   23,     
  260,19510316,    0,     
  260,19510317,  119,     
  260,19510318,   32,     
  260,19510319,   41,     
  260,19510320,   14,     
  260,19510321,    2,     
  260,19510322,   10,     
  260,19510323,   40,     
  260,19510324,  181,     
  260,19510325,   72,     
  260,19510326,   65,     
  260,19510327,   92,     
  260,19510328,   34,     
  260,19510329,   24,     
  260,19510330,   23,     
  260,19510331,    2,     
  260,19510401,    3,     
  260,19510402,  142,     
  260,19510403,    2,     
  260,19510404,    0,     
  260,19510405,   98,     
  260,19510406,    0,     
  260,19510407,   83,     
  260,19510408,   75,     
  260,19510409,   17,     
  260,19510410,  156,     
  260,19510411,   95,     
  260,19510412,   19,     
  260,19510413,    6,     
  260,19510414,   78,     
  260,19510415,    2,     
  260,19510416,    4,     
  260,19510417,   29,     
  260,19510418,    0,     
  260,19510419,    0,     
  260,19510420,    0,     
  260,19510421,    0,     
  260,19510422,    0,     
  260,19510423,    0,     
  260,19510424,    0,     
  260,19510425,    0,     
  260,19510426,    0,     
  260,19510427,    0,     
  260,19510428,   31,     
  260,19510429,   75,     
  260,19510430,   60,     
  260,19510501,    3,     
  260,19510502,    0,     
  260,19510503,    0,     
  260,19510504,    0,     
  260,19510505,   12,     
  260,19510506,    0,     
  260,19510507,   58,     
  260,19510508,   76,     
  260,19510509,    0,     
  260,19510510,    1,     
  260,19510511,    0,     
  260,19510512,    0,     
  260,19510513,    0,     
  260,19510514,   35,     
  260,19510515,   29,     
  260,19510516,   15,     
  260,19510517,    0,     
  260,19510518,    0,     
  260,19510519,    0,     
  260,19510520,    0,     
  260,19510521,    9,     
  260,19510522,   55,     
  260,19510523,   48,     
  260,19510524,    0,     
  260,19510525,   19,     
  260,19510526,  171,     
  260,19510527,   15,     
  260,19510528,    0,     
  260,19510529,    1,     
  260,19510530,    0,     
  260,19510531,    0,     
  260,19510601,    0,     
  260,19510602,    0,     
  260,19510603,   10,     
  260,19510604,    0,     
  260,19510605,    0,     
  260,19510606,    0,     
  260,19510607,    0,     
  260,19510608,    0,     
  260,19510609,    0,     
  260,19510610,    0,     
  260,19510611,    7,     
  260,19510612,    0,     
  260,19510613,  149,     
  260,19510614,    0,     
  260,19510615,    0,     
  260,19510616,   30,     
  260,19510617,    0,     
  260,19510618,    0,     
  260,19510619,   16,     
  260,19510620,   15,     
  260,19510621,    0,     
  260,19510622,    0,     
  260,19510623,   56,     
  260,19510624,    4,     
  260,19510625,   29,     
  260,19510626,    0,     
  260,19510627,   81,     
  260,19510628,  453,     
  260,19510629,   23,     
  260,19510630,    0,     
  260,19510701,    0,     
  260,19510702,    0,     
  260,19510703,    0,     
  260,19510704,  159,     
  260,19510705,   74,     
  260,19510706,    0,     
  260,19510707,    0,     
  260,19510708,    0,     
  260,19510709,   64,     
  260,19510710,   23,     
  260,19510711,   29,     
  260,19510712,   53,     
  260,19510713,    1,     
  260,19510714,    0,     
  260,19510715,   41,     
  260,19510716,    0,     
  260,19510717,    0,     
  260,19510718,    0,     
  260,19510719,    5,     
  260,19510720,    0,     
  260,19510721,    0,     
  260,19510722,    0,     
  260,19510723,   29,     
  260,19510724,    0,     
  260,19510725,   34,     
  260,19510726,   23,     
  260,19510727,    0,     
  260,19510728,    0,     
  260,19510729,    0,     
  260,19510730,    0,     
  260,19510731,    0,     
  260,19510801,   17,     
  260,19510802,   37,     
  260,19510803,    0,     
  260,19510804,  195,     
  260,19510805,  115,     
  260,19510806,    0,     
  260,19510807,   74,     
  260,19510808,   38,     
  260,19510809,  119,     
  260,19510810,   71,     
  260,19510811,    1,     
  260,19510812,   45,     
  260,19510813,   38,     
  260,19510814,   48,     
  260,19510815,   14,     
  260,19510816,    5,     
  260,19510817,    0,     
  260,19510818,   13,     
  260,19510819,   21,     
  260,19510820,   33,     
  260,19510821,    0,     
  260,19510822,    0,     
  260,19510823,    9,     
  260,19510824,    0,     
  260,19510825,    0,     
  260,19510826,    0,     
  260,19510827,    2,     
  260,19510828,   91,     
  260,19510829,   11,     
  260,19510830,   45,     
  260,19510831,    8,     
  260,19510901,   45,     
  260,19510902,   65,     
  260,19510903,   71,     
  260,19510904,    4,     
  260,19510905,    0,     
  260,19510906,    0,     
  260,19510907,    0,     
  260,19510908,    0,     
  260,19510909,    0,     
  260,19510910,    0,     
  260,19510911,    6,     
  260,19510912,    8,     
  260,19510913,    0,     
  260,19510914,    2,     
  260,19510915,    5,     
  260,19510916,    8,     
  260,19510917,   94,     
  260,19510918,    7,     
  260,19510919,   84,     
  260,19510920,   24,     
  260,19510921,    0,     
  260,19510922,    0,     
  260,19510923,    0,     
  260,19510924,   16,     
  260,19510925,    0,     
  260,19510926,    0,     
  260,19510927,    1,     
  260,19510928,    0,     
  260,19510929,   32,     
  260,19510930,    0,     
  260,19511001,    0,     
  260,19511002,    0,     
  260,19511003,    0,     
  260,19511004,    0,     
  260,19511005,    0,     
  260,19511006,    0,     
  260,19511007,    0,     
  260,19511008,    0,     
  260,19511009,    0,     
  260,19511010,    0,     
  260,19511011,    0,     
  260,19511012,    0,     
  260,19511013,    0,     
  260,19511014,    0,     
  260,19511015,    0,     
  260,19511016,    0,     
  260,19511017,    0,     
  260,19511018,    4,     
  260,19511019,    0,     
  260,19511020,    0,     
  260,19511021,    0,     
  260,19511022,   37,     
  260,19511023,    0,     
  260,19511024,    1,     
  260,19511025,    0,     
  260,19511026,    0,     
  260,19511027,    0,     
  260,19511028,    0,     
  260,19511029,    2,     
  260,19511030,    4,     
  260,19511031,   81,     
  260,19511101,   16,     
  260,19511102,    1,     
  260,19511103,   51,     
  260,19511104,    9,     
  260,19511105,    0,     
  260,19511106,    0,     
  260,19511107,   12,     
  260,19511108,  136,     
  260,19511109,    1,     
  260,19511110,    1,     
  260,19511111,   92,     
  260,19511112,   13,     
  260,19511113,   56,     
  260,19511114,   93,     
  260,19511115,   12,     
  260,19511116,   18,     
  260,19511117,   63,     
  260,19511118,   22,     
  260,19511119,   11,     
  260,19511120,   23,     
  260,19511121,   58,     
  260,19511122,   51,     
  260,19511123,  126,     
  260,19511124,   33,     
  260,19511125,  222,     
  260,19511126,   65,     
  260,19511127,   19,     
  260,19511128,   11,     
  260,19511129,   43,     
  260,19511130,   61,     
  260,19511201,    3,     
  260,19511202,   12,     
  260,19511203,   11,     
  260,19511204,   47,     
  260,19511205,    0,     
  260,19511206,   16,     
  260,19511207,   85,     
  260,19511208,    3,     
  260,19511209,  131,     
  260,19511210,  176,     
  260,19511211,   23,     
  260,19511212,    0,     
  260,19511213,    0,     
  260,19511214,    0,     
  260,19511215,    2,     
  260,19511216,   19,     
  260,19511217,   29,     
  260,19511218,    1,     
  260,19511219,    0,     
  260,19511220,    0,     
  260,19511221,    0,     
  260,19511222,    0,     
  260,19511223,   21,     
  260,19511224,   10,     
  260,19511225,    3,     
  260,19511226,   35,     
  260,19511227,   61,     
  260,19511228,   70,     
  260,19511229,   33,     
  260,19511230,    1,     
  260,19511231,   21,     
  260,19520101,    0,     
  260,19520102,   91,     
  260,19520103,   28,     
  260,19520104,   21,     
  260,19520105,    9,     
  260,19520106,    0,     
  260,19520107,    2,     
  260,19520108,    9,     
  260,19520109,   21,     
  260,19520110,   59,     
  260,19520111,   97,     
  260,19520112,   79,     
  260,19520113,    2,     
  260,19520114,   59,     
  260,19520115,    0,     
  260,19520116,    6,     
  260,19520117,   34,     
  260,19520118,   83,     
  260,19520119,   78,     
  260,19520120,   21,     
  260,19520121,   32,     
  260,19520122,    0,     
  260,19520123,    0,     
  260,19520124,    0,     
  260,19520125,    0,     
  260,19520126,    0,     
  260,19520127,   10,     
  260,19520128,   51,     
  260,19520129,   25,     
  260,19520130,    2,     
  260,19520131,   34,     
  260,19520201,  142,     
  260,19520202,   13,     
  260,19520203,   26,     
  260,19520204,    2,     
  260,19520205,    3,     
  260,19520206,    0,     
  260,19520207,   15,     
  260,19520208,    5,     
  260,19520209,   25,     
  260,19520210,   26,     
  260,19520211,  139,     
  260,19520212,    4,     
  260,19520213,    1,     
  260,19520214,   11,     
  260,19520215,    0,     
  260,19520216,    2,     
  260,19520217,    4,     
  260,19520218,   11,     
  260,19520219,    2,     
  260,19520220,    1,     
  260,19520221,    0,     
  260,19520222,    0,     
  260,19520223,   10,     
  260,19520224,    0,     
  260,19520225,   72,     
  260,19520226,    1,     
  260,19520227,    0,     
  260,19520228,    1,     
  260,19520229,   27,     
  260,19520301,    7,     
  260,19520302,   15,     
  260,19520303,    0,     
  260,19520304,    0,     
  260,19520305,   67,     
  260,19520306,   44,     
  260,19520307,    0,     
  260,19520308,    0,     
  260,19520309,    0,     
  260,19520310,   38,     
  260,19520311,    3,     
  260,19520312,    0,     
  260,19520313,    0,     
  260,19520314,    0,     
  260,19520315,    0,     
  260,19520316,    0,     
  260,19520317,    0,     
  260,19520318,    0,     
  260,19520319,    0,     
  260,19520320,    0,     
  260,19520321,   57,     
  260,19520322,   67,     
  260,19520323,   31,     
  260,19520324,    2,     
  260,19520325,   42,     
  260,19520326,   33,     
  260,19520327,    0,     
  260,19520328,    0,     
  260,19520329,    0,     
  260,19520330,   51,     
  260,19520331,   24,     
  260,19520401,    1,     
  260,19520402,    3,     
  260,19520403,    1,     
  260,19520404,    0,     
  260,19520405,    0,     
  260,19520406,    2,     
  260,19520407,   92,     
  260,19520408,   43,     
  260,19520409,    1,     
  260,19520410,    0,     
  260,19520411,    0,     
  260,19520412,    0,     
  260,19520413,    0,     
  260,19520414,    0,     
  260,19520415,    0,     
  260,19520416,    0,     
  260,19520417,    0,     
  260,19520418,    0,     
  260,19520419,    0,     
  260,19520420,   12,     
  260,19520421,    4,     
  260,19520422,   16,     
  260,19520423,   12,     
  260,19520424,    0,     
  260,19520425,    0,     
  260,19520426,    0,     
  260,19520427,    0,     
  260,19520428,    1,     
  260,19520429,   44,     
  260,19520430,    0,     
  260,19520501,    0,     
  260,19520502,    0,     
  260,19520503,    0,     
  260,19520504,   45,     
  260,19520505,   16,     
  260,19520506,  118,     
  260,19520507,   18,     
  260,19520508,    0,     
  260,19520509,    0,     
  260,19520510,    0,     
  260,19520511,    0,     
  260,19520512,    0,     
  260,19520513,    0,     
  260,19520514,    0,     
  260,19520515,    0,     
  260,19520516,    0,     
  260,19520517,    0,     
  260,19520518,    0,     
  260,19520519,    0,     
  260,19520520,    0,     
  260,19520521,    0,     
  260,19520522,    0,     
  260,19520523,    0,     
  260,19520524,    0,     
  260,19520525,    0,     
  260,19520526,   19,     
  260,19520527,   62,     
  260,19520528,   18,     
  260,19520529,   12,     
  260,19520530,    0,     
  260,19520531,   26,     
  260,19520601,   41,     
  260,19520602,  108,     
  260,19520603,    4,     
  260,19520604,    1,     
  260,19520605,    0,     
  260,19520606,    0,     
  260,19520607,   54,     
  260,19520608,    0,     
  260,19520609,   32,     
  260,19520610,    0,     
  260,19520611,    0,     
  260,19520612,    7,     
  260,19520613,    0,     
  260,19520614,    2,     
  260,19520615,   52,     
  260,19520616,   91,     
  260,19520617,    0,     
  260,19520618,   22,     
  260,19520619,    2,     
  260,19520620,    0,     
  260,19520621,   11,     
  260,19520622,    4,     
  260,19520623,  125,     
  260,19520624,    0,     
  260,19520625,    2,     
  260,19520626,    3,     
  260,19520627,    1,     
  260,19520628,    0,     
  260,19520629,    0,     
  260,19520630,    0,     
  260,19520701,    0,     
  260,19520702,    0,     
  260,19520703,   35,     
  260,19520704,  695,     
  260,19520705,    0,     
  260,19520706,    0,     
  260,19520707,   12,     
  260,19520708,    0,     
  260,19520709,   82,     
  260,19520710,   24,     
  260,19520711,    0,     
  260,19520712,   13,     
  260,19520713,   52,     
  260,19520714,    1,     
  260,19520715,   22,     
  260,19520716,    3,     
  260,19520717,   24,     
  260,19520718,   83,     
  260,19520719,   27,     
  260,19520720,    0,     
  260,19520721,    0,     
  260,19520722,    0,     
  260,19520723,    0,     
  260,19520724,    0,     
  260,19520725,    0,     
  260,19520726,    0,     
  260,19520727,    2,     
  260,19520728,    3,     
  260,19520729,   61,     
  260,19520730,   22,     
  260,19520731,   15,     
  260,19520801,   12,     
  260,19520802,   63,     
  260,19520803,   51,     
  260,19520804,   62,     
  260,19520805,    0,     
  260,19520806,    0,     
  260,19520807,   22,     
  260,19520808,   38,     
  260,19520809,    0,     
  260,19520810,   42,     
  260,19520811,   61,     
  260,19520812,    1,     
  260,19520813,    0,     
  260,19520814,    0,     
  260,19520815,    0,     
  260,19520816,  114,     
  260,19520817,   41,     
  260,19520818,    0,     
  260,19520819,   24,     
  260,19520820,   72,     
  260,19520821,  151,     
  260,19520822,   24,     
  260,19520823,    0,     
  260,19520824,    0,     
  260,19520825,    0,     
  260,19520826,    0,     
  260,19520827,    1,     
  260,19520828,    4,     
  260,19520829,    0,     
  260,19520830,    2,     
  260,19520831,    5,     
  260,19520901,    3,     
  260,19520902,    1,     
  260,19520903,    0,     
  260,19520904,   98,     
  260,19520905,   41,     
  260,19520906,   23,     
  260,19520907,   29,     
  260,19520908,    2,     
  260,19520909,   29,     
  260,19520910,    0,     
  260,19520911,    4,     
  260,19520912,    0,     
  260,19520913,    0,     
  260,19520914,    0,     
  260,19520915,    0,     
  260,19520916,    0,     
  260,19520917,   26,     
  260,19520918,   12,     
  260,19520919,  106,     
  260,19520920,   32,     
  260,19520921,   21,     
  260,19520922,   87,     
  260,19520923,    8,     
  260,19520924,    2,     
  260,19520925,  104,     
  260,19520926,   92,     
  260,19520927,    1,     
  260,19520928,    0,     
  260,19520929,   42,     
  260,19520930,   21,     
  260,19521001,   41,     
  260,19521002,   24,     
  260,19521003,   11,     
  260,19521004,    2,     
  260,19521005,    3,     
  260,19521006,   61,     
  260,19521007,   49,     
  260,19521008,   51,     
  260,19521009,    2,     
  260,19521010,   49,     
  260,19521011,    4,     
  260,19521012,   12,     
  260,19521013,    1,     
  260,19521014,  145,     
  260,19521015,   48,     
  260,19521016,   54,     
  260,19521017,    2,     
  260,19521018,    0,     
  260,19521019,    0,     
  260,19521020,    0,     
  260,19521021,    0,     
  260,19521022,    1,     
  260,19521023,    2,     
  260,19521024,    5,     
  260,19521025,  293,     
  260,19521026,    6,     
  260,19521027,    2,     
  260,19521028,    9,     
  260,19521029,   81,     
  260,19521030,    4,     
  260,19521031,   36,     
  260,19521101,    1,     
  260,19521102,    3,     
  260,19521103,  171,     
  260,19521104,    1,     
  260,19521105,   31,     
  260,19521106,   34,     
  260,19521107,  165,     
  260,19521108,   54,     
  260,19521109,   43,     
  260,19521110,    1,     
  260,19521111,   38,     
  260,19521112,   18,     
  260,19521113,    2,     
  260,19521114,    7,     
  260,19521115,    0,     
  260,19521116,   24,     
  260,19521117,    3,     
  260,19521118,    0,     
  260,19521119,    1,     
  260,19521120,   56,     
  260,19521121,    2,     
  260,19521122,   28,     
  260,19521123,    4,     
  260,19521124,   66,     
  260,19521125,   16,     
  260,19521126,    0,     
  260,19521127,    0,     
  260,19521128,   47,     
  260,19521129,    0,     
  260,19521130,   18,     
  260,19521201,    0,     
  260,19521202,    0,     
  260,19521203,   18,     
  260,19521204,    0,     
  260,19521205,    0,     
  260,19521206,    0,     
  260,19521207,    1,     
  260,19521208,    0,     
  260,19521209,    0,     
  260,19521210,    0,     
  260,19521211,    3,     
  260,19521212,   31,     
  260,19521213,    1,     
  260,19521214,    6,     
  260,19521215,   30,     
  260,19521216,   55,     
  260,19521217,  109,     
  260,19521218,  115,     
  260,19521219,    4,     
  260,19521220,   54,     
  260,19521221,   54,     
  260,19521222,    1,     
  260,19521223,   59,     
  260,19521224,   28,     
  260,19521225,  105,     
  260,19521226,   60,     
  260,19521227,   65,     
  260,19521228,   40,     
  260,19521229,    0,     
  260,19521230,    0,     
  260,19521231,    0,     
  260,19530101,   25,     
  260,19530102,    0,     
  260,19530103,    0,     
  260,19530104,    0,     
  260,19530105,    0,     
  260,19530106,    0,     
  260,19530107,    1,     
  260,19530108,    0,     
  260,19530109,    9,     
  260,19530110,   14,     
  260,19530111,    0,     
  260,19530112,    0,     
  260,19530113,    5,     
  260,19530114,    0,     
  260,19530115,    0,     
  260,19530116,   36,     
  260,19530117,   11,     
  260,19530118,    2,     
  260,19530119,    4,     
  260,19530120,   14,     
  260,19530121,    0,     
  260,19530122,    0,     
  260,19530123,    1,     
  260,19530124,    0,     
  260,19530125,    1,     
  260,19530126,   16,     
  260,19530127,    2,     
  260,19530128,   44,     
  260,19530129,    0,     
  260,19530130,    2,     
  260,19530131,   28,     
  260,19530201,  114,     
  260,19530202,  154,     
  260,19530203,   30,     
  260,19530204,    0,     
  260,19530205,   88,     
  260,19530206,    0,     
  260,19530207,    2,     
  260,19530208,   42,     
  260,19530209,   50,     
  260,19530210,   22,     
  260,19530211,  102,     
  260,19530212,   31,     
  260,19530213,   30,     
  260,19530214,    4,     
  260,19530215,    0,     
  260,19530216,    2,     
  260,19530217,    3,     
  260,19530218,   66,     
  260,19530219,    6,     
  260,19530220,    2,     
  260,19530221,    0,     
  260,19530222,   10,     
  260,19530223,    2,     
  260,19530224,    0,     
  260,19530225,    0,     
  260,19530226,    0,     
  260,19530227,    0,     
